#Wavelength (micron)	Flux (erg s-1 cm-2 micron-1)	 r2 F (cm2 erg s-1 cm-2 micron-1)
1.2393769900e+00	2.2189609599e+00	4.6949229355e+30
1.2369027460e+00	2.1095629574e+00	4.4634564067e+30
1.2344353137e+00	2.0054055565e+00	4.2430780498e+30
1.2319701173e+00	1.9060664294e+00	4.0328942949e+30
1.2295117240e+00	1.8115104831e+00	3.8328308918e+30
1.2270570999e+00	1.7214069479e+00	3.6421879911e+30
1.2246077581e+00	1.6356107155e+00	3.4606585696e+30
1.2221636942e+00	1.5539249945e+00	3.2878262522e+30
1.2197249032e+00	1.4761622889e+00	3.1232943308e+30
1.2172898988e+00	1.4020984991e+00	2.9665886513e+30
1.2148601696e+00	1.3316102289e+00	2.8174481290e+30
1.2124357106e+00	1.2645323281e+00	2.6755233360e+30
1.2100150526e+00	1.2006697733e+00	2.5404016377e+30
1.2075996662e+00	1.1399121234e+00	2.4118493606e+30
1.2051895462e+00	1.0821079604e+00	2.2895461316e+30
1.2027846871e+00	1.0271250660e+00	2.1732122002e+30
1.2003836426e+00	9.7480161670e-01	2.0625051772e+30
1.1979878596e+00	9.2505005428e-01	1.9572398049e+30
1.1955959029e+00	8.7771686084e-01	1.8570912671e+30
1.1932092078e+00	8.3271461659e-01	1.7618745993e+30
1.1908277682e+00	7.8994429254e-01	1.6713802738e+30
1.1884515783e+00	7.4929409874e-01	1.5853717632e+30
1.1860792253e+00	7.1059763716e-01	1.5034969992e+30
1.1837121212e+00	6.7390455370e-01	1.4258610235e+30
1.1813488641e+00	6.3898625601e-01	1.3519801759e+30
1.1789908546e+00	6.0581714492e-01	1.2818002929e+30
1.1766380861e+00	5.7430795314e-01	1.2151325012e+30
1.1742891734e+00	5.4437024951e-01	1.1517896961e+30
1.1719454998e+00	5.1593620354e-01	1.0916283608e+30
1.1696056908e+00	4.8893350725e-01	1.0344955042e+30
1.1672711186e+00	4.6328504330e-01	9.8022796017e+29
1.1649417762e+00	4.3894835730e-01	9.2873590269e+29
1.1626163052e+00	4.1583336578e-01	8.7982873138e+29
1.1602960611e+00	3.9389633685e-01	8.3341391736e+29
1.1579796960e+00	3.7306421095e-01	7.8933687975e+29
1.1556685543e+00	3.5330521755e-01	7.4753039782e+29
1.1533612985e+00	3.3454870358e-01	7.0784498233e+29
1.1510592623e+00	3.1675722809e-01	6.7020141498e+29
1.1487624382e+00	2.9988168355e-01	6.3449579305e+29
1.1464695045e+00	2.8387180634e-01	6.0062176776e+29
1.1441804693e+00	2.6868147566e-01	5.6848175573e+29
1.1418966447e+00	2.5428020935e-01	5.3801126223e+29
1.1396180228e+00	2.4058738669e-01	5.0903970829e+29
1.1373433025e+00	2.2755336672e-01	4.8146206255e+29
1.1350724914e+00	2.1520307444e-01	4.5533106179e+29
1.1328068802e+00	2.0350455724e-01	4.3057910008e+29
1.1305464609e+00	1.9242524305e-01	4.0713726076e+29
1.1282899525e+00	1.8192771658e-01	3.8492637978e+29
1.1260373619e+00	1.7198326547e-01	3.6388570693e+29
1.1237899592e+00	1.6256832974e-01	3.4396539355e+29
1.1215464780e+00	1.5365204840e-01	3.2510014333e+29
1.1193081780e+00	1.4521287312e-01	3.0724436386e+29
1.1170738028e+00	1.3722157360e-01	2.9033620906e+29
1.1148446018e+00	1.2965952770e-01	2.7433627783e+29
1.1126193284e+00	1.2250094685e-01	2.5919000621e+29
1.1103979888e+00	1.1572468602e-01	2.4485265510e+29
1.1081818172e+00	1.0931475951e-01	2.3129040163e+29
1.1059695814e+00	1.0324867323e-01	2.1845565233e+29
1.1037625056e+00	9.7511837590e-02	2.0631753828e+29
1.1015593674e+00	9.2083927706e-02	1.9483305564e+29
1.0993613810e+00	8.6951706813e-02	1.8397419782e+29
1.0971661296e+00	8.2094336261e-02	1.7369687396e+29
1.0949760310e+00	7.7502694062e-02	1.6398178358e+29
1.0927910758e+00	7.3162687120e-02	1.5479910822e+29
1.0906100655e+00	6.9058659138e-02	1.4611572197e+29
1.0884330048e+00	6.5178268195e-02	1.3790551153e+29
1.0862598985e+00	6.1509776961e-02	1.3014364283e+29
1.0840919267e+00	5.8043853654e-02	1.2281037148e+29
1.0819279090e+00	5.4767872647e-02	1.1587898393e+29
1.0797690158e+00	5.1673399461e-02	1.0933163434e+29
1.0776140762e+00	4.8749136643e-02	1.0314441932e+29
1.0754630944e+00	4.5987656881e-02	9.7301624021e+28
1.0733160744e+00	4.3379207536e-02	9.1782613602e+28
1.0711741676e+00	4.0916467011e-02	8.6571896883e+28
1.0690350782e+00	3.8589129601e-02	8.1647668840e+28
1.0669022387e+00	3.6393390688e-02	7.7001879586e+28
1.0647722239e+00	3.4318400363e-02	7.2611572661e+28
1.0626473095e+00	3.2359861112e-02	6.8467655298e+28
1.0605263604e+00	3.0511895498e-02	6.4557691896e+28
1.0584093800e+00	2.8766021364e-02	6.0863735732e+28
1.0562963714e+00	2.7118806670e-02	5.7378525228e+28
1.0541884488e+00	2.5564162978e-02	5.4089178341e+28
1.0520833881e+00	2.4096418033e-02	5.0983693598e+28
1.0499834103e+00	2.2711807705e-02	4.8054106775e+28
1.0478885047e+00	2.1405836340e-02	4.5290905879e+28
1.0457964734e+00	2.0172928504e-02	4.2682294289e+28
1.0437095106e+00	1.9010260793e-02	4.0222298191e+28
1.0416254357e+00	1.7912803678e-02	3.7900276006e+28
1.0395464251e+00	1.6878076040e-02	3.5710978129e+28
1.0374713917e+00	1.5902060292e-02	3.3645904067e+28
1.0354014096e+00	1.4981962107e-02	3.1699141529e+28
1.0333343322e+00	1.4113753649e-02	2.9862168335e+28
1.0312723013e+00	1.3295435703e-02	2.8130754505e+28
1.0292131871e+00	1.2523402658e-02	2.6497271215e+28
1.0271591141e+00	1.1795830338e-02	2.4957858834e+28
1.0251090203e+00	1.1109898810e-02	2.3506550893e+28
1.0230629071e+00	1.0463237214e-02	2.2138331075e+28
1.0210207757e+00	9.8536565076e-03	2.0848567763e+28
1.0189826274e+00	9.2790714137e-03	1.9632848881e+28
1.0169484631e+00	8.7397516464e-03	1.8491745099e+28
1.0149193139e+00	8.2337830523e-03	1.7421206410e+28
1.0128931165e+00	7.7564212212e-03	1.6411194494e+28
1.0108719276e+00	7.3065372042e-03	1.5459320699e+28
1.0088537001e+00	6.8821531143e-03	1.4561400171e+28
1.0068404742e+00	6.4822531683e-03	1.3715283695e+28
1.0048302189e+00	6.1050861039e-03	1.2917265914e+28
1.0028249579e+00	5.7497383032e-03	1.2165413777e+28
1.0008226762e+00	5.4146322874e-03	1.1456389622e+28
9.9882538135e-01	5.0989570642e-03	1.0788477535e+28
9.9683206769e-01	4.8014492156e-03	1.0159004351e+28
9.9484174555e-01	4.5209478269e-03	9.5655137814e+27
9.9285639821e-01	4.2567718021e-03	9.0065647507e+27
9.9087503183e-01	4.0078490869e-03	8.4798889840e+27
9.8889666821e-01	3.7732047141e-03	7.9834236259e+27
9.8692326672e-01	3.5522512390e-03	7.5159257490e+27
9.8495287493e-01	3.3440007421e-03	7.0753050926e+27
9.8298743644e-01	3.1479242433e-03	6.6604424305e+27
9.8102501418e-01	2.9631438732e-03	6.2694803482e+27
9.7906657751e-01	2.7891033826e-03	5.9012419223e+27
9.7711308032e-01	2.6252590448e-03	5.5545767246e+27
9.7516260836e-01	2.4708940630e-03	5.2279681424e+27
9.7321611918e-01	2.3255154944e-03	4.9203731966e+27
9.7127361166e-01	2.1886241964e-03	4.6307357914e+27
9.6933508460e-01	2.0597049707e-03	4.3579658597e+27
9.6739960085e-01	1.9382958516e-03	4.1010859649e+27
9.6546903451e-01	1.8239781944e-03	3.8592103302e+27
9.6354151611e-01	1.7163722426e-03	3.6315354588e+27
9.6161890466e-01	1.6151121740e-03	3.4172873367e+27
9.5969934539e-01	1.5198168708e-03	3.2156595872e+27
9.5778376499e-01	1.4301361492e-03	3.0259112842e+27
9.5587216166e-01	1.3457009134e-03	2.8472614870e+27
9.5396362346e-01	1.2661780312e-03	2.6790053481e+27
9.5205997216e-01	1.1913549996e-03	2.5206932492e+27
9.5015938924e-01	1.1208906346e-03	2.3716033060e+27
9.4826278258e-01	1.0545667086e-03	2.2312737884e+27
9.4637014997e-01	9.9214256164e-04	2.0991955028e+27
9.4448148911e-01	9.3339137100e-04	1.9748885333e+27
9.4259590913e-01	8.7807395342e-04	1.8578468109e+27
9.4071518813e-01	8.2604083128e-04	1.7477540680e+27
9.3883755012e-01	7.7705265942e-04	1.6441038931e+27
9.3696300308e-01	7.3093439549e-04	1.5465259280e+27
9.3509330361e-01	6.8756017022e-04	1.4547538560e+27
9.3322669663e-01	6.4672980270e-04	1.3683641301e+27
9.3136405717e-01	6.0831391355e-04	1.2870830070e+27
9.2950451832e-01	5.7215437546e-04	1.2105759175e+27
9.2764980849e-01	5.3815141642e-04	1.1386317621e+27
9.2579820006e-01	5.0614822491e-04	1.0709187556e+27
9.2394970018e-01	4.7602708300e-04	1.0071878281e+27
9.2210601637e-01	4.4770649931e-04	9.4726655852e+26
9.2026544136e-01	4.2105468169e-04	8.9087609825e+26
9.1842882544e-01	3.9598430431e-04	8.3783168158e+26
9.1659532500e-01	3.7239233147e-04	7.8791530342e+26
9.1476578337e-01	3.5020238066e-04	7.4096535211e+26
9.1294019694e-01	3.2933200661e-04	6.9680738830e+26
9.1111773190e-01	3.0969385048e-04	6.5525657633e+26
9.0929922128e-01	2.9122464843e-04	6.1617906128e+26
9.0748383771e-01	2.7384338335e-04	5.7940342549e+26
9.0567240742e-01	2.5749745400e-04	5.4481837421e+26
9.0386492643e-01	2.4212449153e-04	5.1229194611e+26
9.0206057698e-01	2.2766075017e-04	4.8168926663e+26
9.0026017519e-01	2.1405879996e-04	4.5290998248e+26
8.9846371689e-01	2.0126755744e-04	4.2584601021e+26
8.9667039383e-01	1.8923629422e-04	4.0039001767e+26
8.9488021133e-01	1.7791729403e-04	3.7644104581e+26
8.9309397224e-01	1.6727188518e-04	3.5391727227e+26
8.9131167208e-01	1.5726700370e-04	3.3274873961e+26
8.8953251508e-01	1.4785455951e-04	3.1283369789e+26
8.8775650615e-01	1.3900034344e-04	2.9409976663e+26
8.8598521999e-01	1.3067936933e-04	2.7649407959e+26
8.8421629699e-01	1.2284922784e-04	2.5992690623e+26
8.8245130854e-01	1.1548778284e-04	2.4435141051e+26
8.8069024979e-01	1.0856702025e-04	2.2970831962e+26
8.7893234330e-01	1.0205780625e-04	2.1593599164e+26
8.7717759338e-01	9.5935879133e-05	2.0298309317e+26
8.7542677055e-01	9.0180802256e-05	1.9080638393e+26
8.7367986972e-01	8.4770620892e-05	1.7935941167e+26
8.7193612545e-01	7.9682503610e-05	1.6859386916e+26
8.7019554164e-01	7.4897430289e-05	1.5846951326e+26
8.6845887630e-01	7.0399361993e-05	1.4895240846e+26
8.6672537287e-01	6.6169310989e-05	1.4000238012e+26
8.6499503493e-01	6.2191408562e-05	1.3158585289e+26
8.6326861121e-01	5.8452305304e-05	1.2367458182e+26
8.6154535390e-01	5.4936164564e-05	1.1623505941e+26
8.5982600561e-01	5.1631119035e-05	1.0924217655e+26
8.5810982433e-01	4.8523323009e-05	1.0266663822e+26
8.5639681318e-01	4.5589571113e-05	9.6459346020e+25
8.5468770566e-01	4.2832421499e-05	9.0625712533e+25
8.5298176837e-01	4.0240658223e-05	8.5142006841e+25
8.5127900414e-01	3.7804374818e-05	7.9987268637e+25
8.4958013750e-01	3.5515922463e-05	7.5145314387e+25
8.4788372462e-01	3.3363922150e-05	7.0592068156e+25
8.4619192479e-01	3.1330316905e-05	6.6289324629e+25
8.4450258376e-01	2.9437740660e-05	6.2284973143e+25
8.4281713312e-01	2.7656402266e-05	5.8515980972e+25
8.4113485915e-01	2.5978009634e-05	5.4964803551e+25
8.3945576404e-01	2.4400482458e-05	5.1627039320e+25
8.3778055176e-01	2.2918374469e-05	4.8491164956e+25
8.3610781778e-01	2.1524807480e-05	4.5542627448e+25
8.3443896496e-01	2.0215572173e-05	4.2772520636e+25
8.3277329329e-01	1.8985069718e-05	4.0168998400e+25
8.3111149527e-01	1.7829052072e-05	3.7723072646e+25
8.2945218830e-01	1.6742122411e-05	3.5423324663e+25
8.2779675272e-01	1.5721028750e-05	3.3262873831e+25
8.2614449928e-01	1.4761356011e-05	3.1232378643e+25
8.2449542941e-01	1.3859513722e-05	2.9324242303e+25
8.2285022151e-01	1.3012291424e-05	2.7531672055e+25
8.2120751996e-01	1.2215781831e-05	2.5846400783e+25
8.1956867740e-01	1.1467569482e-05	2.4263317809e+25
8.1793234882e-01	1.0764171023e-05	2.2775052978e+25
8.1629987592e-01	1.0103462978e-05	2.1377113397e+25
8.1467058795e-01	9.4826090798e-06	2.0063498034e+25
8.1304448573e-01	8.8992232008e-06	1.8829158272e+25
8.1142157002e-01	8.3510613755e-06	1.7669346282e+25
8.0980184149e-01	7.8359779159e-06	1.6579522174e+25
8.0818595389e-01	7.3521509899e-06	1.5555831279e+25
8.0657259879e-01	6.8973203747e-06	1.4593491371e+25
8.0496243240e-01	6.4700958158e-06	1.3689560920e+25
8.0335610045e-01	6.0688470345e-06	1.2840590551e+25
8.0175230985e-01	5.6909075957e-06	1.2040938564e+25
8.0015234901e-01	5.3376215242e-06	1.1293448676e+25
7.9855493499e-01	5.0048594467e-06	1.0589383874e+25
7.9696071063e-01	4.6922950101e-06	9.9280536525e+24
7.9537030851e-01	4.3988083177e-06	9.3070885124e+24
7.9378246074e-01	4.1230599060e-06	8.7236543889e+24
7.9219842986e-01	3.8640244789e-06	8.1755819399e+24
7.9061695794e-01	3.6211388570e-06	7.6616795786e+24
7.8903929731e-01	3.3929113485e-06	7.1787911531e+24
7.8746419991e-01	3.1785398902e-06	6.7252196417e+24
7.8589229032e-01	2.9759855952e-06	6.2966511259e+24
7.8432356798e-01	2.7880452452e-06	5.8990030935e+24
7.8275803227e-01	2.6110048297e-06	5.5244173652e+24
7.8119568249e-01	2.4445523162e-06	5.1722337361e+24
7.7963651786e-01	2.2883321812e-06	4.8416999827e+24
7.7808053756e-01	2.1417459759e-06	4.5315498946e+24
7.7652713768e-01	2.0041475087e-06	4.2404162464e+24
7.7497752565e-01	1.8751046368e-06	3.9673847016e+24
7.7343049683e-01	1.7540053465e-06	3.7111603489e+24
7.7188665308e-01	1.6404206637e-06	3.4708355564e+24
7.7034599320e-01	1.5338965266e-06	3.2454496106e+24
7.6880851594e-01	1.4340073104e-06	3.0341019660e+24
7.6727363126e-01	1.3403172565e-06	2.8358706358e+24
7.6574251755e-01	1.2525244728e-06	2.6501168704e+24
7.6421399826e-01	1.1702439035e-06	2.4760259607e+24
7.6268866057e-01	1.0931329018e-06	2.3128729278e+24
7.6116592352e-01	1.0208512944e-06	2.1599380261e+24
7.5964694649e-01	9.5315921070e-07	2.0167137324e+24
7.5813057131e-01	8.8972719277e-07	1.8825029728e+24
7.5661737557e-01	8.3032173768e-07	1.7568116972e+24
7.5510735739e-01	7.7469608848e-07	1.6391178121e+24
7.5359994695e-01	7.2260121138e-07	1.5288944068e+24
7.5209571471e-01	6.7383886410e-07	1.4257220361e+24
7.5059465862e-01	6.2820267808e-07	1.3291640613e+24
7.4909621542e-01	5.8550059785e-07	1.2388141275e+24
7.4760094856e-01	5.4553047556e-07	1.1542445261e+24
7.4610885579e-01	5.0819411578e-07	1.0752474933e+24
7.4461993482e-01	4.7319811358e-07	1.0012022368e+24
7.4313363103e-01	4.4058035263e-07	9.3218891176e+23
7.4164994864e-01	4.1001851936e-07	8.6752556050e+23
7.4016998744e-01	3.8154206189e-07	8.0727448999e+23
7.3869264698e-01	3.5488889495e-07	7.5088117480e+23
7.3721793120e-01	3.3000027569e-07	6.9822132568e+23
7.3574638528e-01	3.0676031282e-07	6.4904973741e+23
7.3427800646e-01	2.8505503763e-07	6.0312527268e+23
7.3281225497e-01	2.6482561139e-07	5.6032343934e+23
7.3134966925e-01	2.4594061425e-07	5.2036617654e+23
7.2988971366e-01	2.2832703573e-07	4.8309900723e+23
7.2843292225e-01	2.1190604345e-07	4.4835513627e+23
7.2697929199e-01	1.9660273118e-07	4.1597607550e+23
7.2552776704e-01	1.8233556668e-07	3.8578931735e+23
7.2407992974e-01	1.6905291888e-07	3.5768561976e+23
7.2263472621e-01	1.5666761232e-07	3.3148053508e+23
7.2119215949e-01	1.4512743679e-07	3.0706359591e+23
7.1975275054e-01	1.3439056165e-07	2.8434629612e+23
7.1831598002e-01	1.2440184386e-07	2.6321196293e+23
7.1688236462e-01	1.1511628840e-07	2.4356539498e+23
7.1545138901e-01	1.0648390092e-07	2.2530081317e+23
7.1402356563e-01	9.7631790955e-08	2.0657133806e+23
7.1259787532e-01	9.1012483726e-08	1.9256607258e+23
7.1117584392e-01	8.4097326721e-08	1.7793484210e+23
7.0975645417e-01	7.7678177613e-08	1.6435307527e+23
7.0833970839e-01	7.1565302736e-08	1.5141932971e+23
7.0692560880e-01	6.6196937218e-08	1.4006083226e+23
7.0551465530e-01	6.1076381352e-08	1.2922665554e+23
7.0410634822e-01	5.6330380484e-08	1.1918496994e+23
7.0270118335e-01	5.1935159351e-08	1.0988547126e+23
7.0129866487e-01	4.7851907201e-08	1.0124604294e+23
6.9989879463e-01	4.4097137172e-08	9.3301623795e+22
6.9850157442e-01	4.0609779173e-08	8.5923000490e+22
6.9710749188e-01	3.7386901217e-08	7.9103969462e+22
6.9571605880e-01	3.4406252801e-08	7.2797452644e+22
6.9432727672e-01	3.1651377597e-08	6.6968631401e+22
6.9294162729e-01	2.9107802631e-08	6.1586883520e+22
6.9155862792e-01	2.6758562061e-08	5.6616312323e+22
6.9017780361e-01	2.4589601785e-08	5.2027181857e+22
6.8880058465e-01	2.2589456220e-08	4.7795233004e+22
6.8742554322e-01	2.0744503160e-08	4.3891643624e+22
6.8605362744e-01	1.9043749062e-08	4.0293153355e+22
6.8468389514e-01	1.7476439106e-08	3.6977006930e+22
6.8331728677e-01	1.6032761941e-08	3.3922445287e+22
6.8195333257e-01	1.4700736956e-08	3.1104119608e+22
6.8059249660e-01	1.3478051890e-08	2.8517137565e+22
6.7923385138e-01	1.2349847841e-08	2.6130060386e+22
6.7787832220e-01	1.1316337010e-08	2.3943337054e+22
6.7652498880e-01	1.0364367642e-08	2.1929140815e+22
6.7517476899e-01	9.4900080467e-09	2.0079152919e+22
6.7382720375e-01	8.6869551760e-09	1.8380037248e+22
6.7248229354e-01	7.9496730257e-09	1.6820080611e+22
6.7114003874e-01	7.2730116142e-09	1.5388386571e+22
6.6980043966e-01	6.6486679434e-09	1.4067387476e+22
6.6846349655e-01	6.0829439153e-09	1.2870417019e+22
6.6712920959e-01	5.5610110250e-09	1.1766100746e+22
6.6579757889e-01	5.0826982239e-09	1.0754076749e+22
6.6446860452e-01	4.6426274924e-09	9.8229661038e+21
6.6314228646e-01	4.2432772334e-09	8.9780126665e+21
6.6181862464e-01	3.8758690834e-09	8.2006429961e+21
6.6049761891e-01	3.5393313222e-09	7.4885895251e+21
6.5917926908e-01	3.2318884625e-09	6.8380956410e+21
6.5786357488e-01	2.9504295256e-09	6.2425790717e+21
6.5655053601e-01	2.6913333126e-09	5.6943780105e+21
6.5524015207e-01	2.4577151955e-09	5.2000840251e+21
6.5393199500e-01	2.2427049971e-09	4.7451610544e+21
6.5262692125e-01	2.0462641738e-09	4.3295275469e+21
6.5132407672e-01	1.8667452910e-09	3.9496978269e+21
6.5002431091e-01	1.7028343308e-09	3.6028916683e+21
6.4872677639e-01	1.5531296098e-09	3.2861433609e+21
6.4743189664e-01	1.4164671238e-09	2.9969900809e+21
6.4613967084e-01	1.2917374264e-09	2.7330844388e+21
6.4484968231e-01	1.1778992680e-09	2.4922233375e+21
6.4356276346e-01	1.0740900483e-09	2.2725816693e+21
6.4227808329e-01	9.7931785242e-10	2.0720607210e+21
6.4099605659e-01	8.9294489125e-10	1.8893110450e+21
6.3971668228e-01	8.1419673047e-10	1.7226940775e+21
6.3843995919e-01	7.4236332871e-10	1.5707074984e+21
6.3716548016e-01	6.7685033843e-10	1.4320937751e+21
6.3589365315e-01	6.1713602644e-10	1.3057490137e+21
6.3462447683e-01	5.6269726944e-10	1.1905663794e+21
6.3335794985e-01	5.1289032009e-10	1.0851838183e+21
6.3209367123e-01	4.6786235649e-10	9.8991273295e+20
6.3083204223e-01	4.2654603936e-10	9.0249482500e+20
6.2957266496e-01	3.8895538691e-10	8.2295975453e+20
6.2831633214e-01	3.5485159732e-10	7.5080225972e+20
6.2706185777e-01	3.2352832493e-10	6.8452784002e+20
6.2581042450e-01	2.9522267772e-10	6.2463817332e+20
6.2456124572e-01	2.6928166898e-10	5.6975165703e+20
6.2331471285e-01	2.4482454012e-10	5.1800476410e+20
6.2207043704e-01	2.2419237393e-10	4.7435080532e+20
6.2082880646e-01	2.0455271779e-10	4.3279681961e+20
6.1958981915e-01	1.8369297346e-10	3.8866134636e+20
6.1835309075e-01	1.7043742561e-10	3.6061498739e+20
6.1711862378e-01	1.5559088754e-10	3.2920237879e+20
6.1588680001e-01	1.4160925240e-10	2.9961974951e+20
6.1465761727e-01	1.2972733023e-10	2.7447973580e+20
6.1343069705e-01	1.1848203815e-10	2.5068671707e+20
6.1220641641e-01	1.0823052431e-10	2.2899635463e+20
6.1098439974e-01	9.8881209641e-11	2.0921488364e+20
6.0976502095e-01	9.0352960095e-11	1.9117063901e+20
6.0854790733e-01	8.2600574736e-11	1.7476798367e+20
6.0733306084e-01	7.5522110507e-11	1.5979122443e+20
6.0612085080e-01	6.9063991414e-11	1.4612700411e+20
6.0491090872e-01	6.3167828615e-11	1.3365178239e+20
6.0370360085e-01	5.7789016499e-11	1.2227118182e+20
6.0249856153e-01	5.2877714050e-11	1.1187974775e+20
6.0129615399e-01	4.8390730373e-11	1.0238609601e+20
6.0009601536e-01	4.4294634210e-11	9.3719492064e+19
5.9889814719e-01	4.0556617843e-11	8.5810520661e+19
5.9770255093e-01	3.7134612172e-11	7.8570171145e+19
5.9650958382e-01	3.4012439284e-11	7.1964213958e+19
5.9531888852e-01	3.1158830958e-11	6.5926491159e+19
5.9413081929e-01	2.8551624234e-11	6.0410109903e+19
5.9294466996e-01	2.6113430253e-11	5.5251329263e+19
5.9176114627e-01	2.3845337023e-11	5.0452451266e+19
5.9058024509e-01	2.1963149427e-11	4.6470080296e+19
5.8940126851e-01	2.0164679257e-11	4.2664840365e+19
5.8822491368e-01	1.8498278225e-11	3.9139035014e+19
5.8705083273e-01	1.6843451316e-11	3.5637718429e+19
5.8587902653e-01	1.5571320040e-11	3.2946117085e+19
5.8470949586e-01	1.4285856376e-11	3.0226306801e+19
5.8354258198e-01	1.3117794132e-11	2.7754896839e+19
5.8237794232e-01	1.2043691840e-11	2.5482289265e+19
5.8121523970e-01	1.1059208494e-11	2.3399299286e+19
5.8005515164e-01	1.0157226209e-11	2.1490866740e+19
5.7889733950e-01	9.3305724809e-12	1.9741815892e+19
5.7774180372e-01	8.5726551603e-12	1.8138198939e+19
5.7658887714e-01	7.8777939264e-12	1.6667997344e+19
5.7543789385e-01	7.2403357784e-12	1.5319250370e+19
5.7428918791e-01	6.6547164686e-12	1.4080185069e+19
5.7314308804e-01	6.1188248842e-12	1.2946334706e+19
5.7199893608e-01	5.6261694732e-12	1.1903964322e+19
5.7085738784e-01	5.1739665856e-12	1.0947184213e+19
5.6971779029e-01	4.7586081377e-12	1.0068360323e+19
5.6858079391e-01	4.3772538489e-12	9.2614831269e+18
5.6744575077e-01	4.0264861309e-12	8.5193216224e+18
5.6631330604e-01	3.7049819788e-12	7.8390765686e+18
5.6518281686e-01	3.4091265240e-12	7.2130995527e+18
5.6405460500e-01	3.1343892287e-12	6.6318047699e+18
5.6292898707e-01	2.8851267433e-12	6.1044101106e+18
5.6180532771e-01	2.6574892008e-12	5.6227699472e+18
5.6068394470e-01	2.4461459485e-12	5.1756055760e+18
5.5956483762e-01	2.2517547960e-12	4.7643088040e+18
5.5844800598e-01	2.0726201668e-12	4.3852920954e+18
5.5733313864e-01	1.9084053887e-12	4.0378431127e+18
5.5622085750e-01	1.7569610633e-12	3.7174141149e+18
5.5511054194e-01	1.6176848799e-12	3.4227307205e+18
5.5400250188e-01	1.4894202189e-12	3.1513457300e+18
5.5289673658e-01	1.3713164268e-12	2.9014593138e+18
5.5179324528e-01	1.2626525413e-12	2.6715460447e+18
5.5069172387e-01	1.1625251719e-12	2.4596945108e+18
5.4959247718e-01	1.0703280021e-12	2.2646218552e+18
5.4849550426e-01	9.8539879633e-13	2.0849269064e+18
5.4740080413e-01	9.0721139440e-13	1.9194964039e+18
5.4630807733e-01	8.3498676595e-13	1.7666820593e+18
5.4521762361e-01	7.6875468959e-13	1.6265468790e+18
5.4412944186e-01	7.0758363842e-13	1.4971199191e+18
5.4304353091e-01	6.5112922234e-13	1.3776725121e+18
5.4195959583e-01	5.9911769261e-13	1.2676254548e+18
5.4087763887e-01	5.5117729332e-13	1.1661921785e+18
5.3979824501e-01	5.0697852748e-13	1.0726755267e+18
5.3872082894e-01	4.6637940448e-13	9.8677507278e+17
5.3764539276e-01	4.2889134317e-13	9.0745706673e+17
5.3657222638e-01	3.9434050989e-13	8.3435370776e+17
5.3550132831e-01	3.6252921929e-13	7.6704672914e+17
5.3443241140e-01	3.3322819002e-13	7.0505101275e+17
5.3336576197e-01	3.0625258615e-13	6.4797547893e+17
5.3230109505e-01	2.8137677884e-13	5.9534273760e+17
5.3123869458e-01	2.5846117439e-13	5.4685743349e+17
5.3017827775e-01	2.3736069035e-13	5.0221259824e+17
5.2912012614e-01	2.1792251373e-13	4.6108490701e+17
5.2806395911e-01	2.0002093190e-13	4.2320837441e+17
5.2700977814e-01	1.8353482666e-13	3.8832673613e+17
5.2595786131e-01	1.6797818089e-13	3.5541166716e+17
5.2490820668e-01	1.5439208134e-13	3.2666592014e+17
5.2386026342e-01	1.4153218017e-13	2.9945667851e+17
5.2281485610e-01	1.2920275647e-13	2.7336983194e+17
5.2177116265e-01	1.1881437256e-13	2.5138987700e+17
5.2072972981e-01	1.0881177583e-13	2.3022617848e+17
5.1969028538e-01	9.4712631068e-14	2.0039491992e+17
5.1865309939e-01	9.1147462417e-14	1.9285166325e+17
5.1761790171e-01	8.3372621464e-14	1.7640149591e+17
5.1658469329e-01	7.6229410317e-14	1.6128774382e+17
5.1555347501e-01	6.9668207484e-14	1.4740541681e+17
5.1452451246e-01	6.3636186940e-14	1.3464274450e+17
5.1349753958e-01	5.8118231109e-14	1.2296774082e+17
5.1247255709e-01	5.3049166528e-14	1.1224251041e+17
5.1144956570e-01	4.8397023845e-14	1.0239941187e+17
5.1042882657e-01	4.4138394912e-14	9.3388917765e+16
5.0941007766e-01	4.0232812332e-14	8.5125406345e+16
5.0839331951e-01	3.6655351262e-14	7.7556141121e+16
5.0737855260e-01	3.3380065101e-14	7.0626223742e+16
5.0636577737e-01	3.0382801374e-14	6.4284551910e+16
5.0535499420e-01	2.7640454681e-14	5.8482238747e+16
5.0434620341e-01	2.5135149494e-14	5.3181462845e+16
5.0333965864e-01	2.2845798043e-14	4.8337606272e+16
5.0233485239e-01	2.0753455695e-14	4.3910585581e+16
5.0133229056e-01	1.8846226820e-14	3.9875231761e+16
5.0033171993e-01	1.7105423338e-14	3.6192004187e+16
4.9933289126e-01	1.5517509697e-14	3.2832264062e+16
4.9833630425e-01	1.4071363407e-14	2.9772478195e+16
4.9734170857e-01	1.2754203485e-14	2.6985604319e+16
4.9634885780e-01	1.1554899420e-14	2.4448092276e+16
4.9535824556e-01	1.0464218120e-14	2.2140406497e+16
4.9436937995e-01	9.4722319448e-15	2.0041541880e+16
4.9338275055e-01	8.5712022681e-15	1.8135124880e+16
4.9239786930e-01	7.7526169435e-15	1.6403145326e+16
4.9141498029e-01	7.0096287825e-15	1.4831115795e+16
