#Wavelength (micron)	Flux (erg s-1 cm-2 micron-1)	 r2 F (cm2 erg s-1 cm-2 micron-1)
3.1711803133e+01	5.2248561470e+02	1.7769985615e+33
3.1680658958e+01	5.3850567347e+02	1.8314835475e+33
3.1648574232e+01	5.4883405307e+02	1.8666108604e+33
3.1617554066e+01	5.2233938885e+02	1.7765012404e+33
3.1585596968e+01	5.5299696854e+02	1.8807691350e+33
3.1553704405e+01	5.3330798957e+02	1.8138059760e+33
3.1522869842e+01	5.3031863780e+02	1.8036390477e+33
3.1491103763e+01	5.3257473981e+02	1.8113121585e+33
3.1459401642e+01	5.3933988810e+02	1.8343207513e+33
3.1427763286e+01	5.5743195252e+02	1.8958527276e+33
3.1397174254e+01	5.4200422593e+02	1.8433822917e+33
3.1365660874e+01	5.4131098531e+02	1.8410245472e+33
3.1334210691e+01	5.3917896987e+02	1.8337734607e+33
3.1302823515e+01	5.5212502358e+02	1.8778036085e+33
3.1271499156e+01	5.6294940551e+02	1.9146178491e+33
3.1240237426e+01	5.5799157933e+02	1.8977560452e+33
3.1209038137e+01	5.5760325562e+02	1.8964353376e+33
3.1177901104e+01	5.6027831436e+02	1.9055333404e+33
3.1146826138e+01	5.7482591185e+02	1.9550104151e+33
3.1115813056e+01	5.6601772273e+02	1.9250533427e+33
3.1084861672e+01	5.9879343778e+02	2.0365251169e+33
3.1053007484e+01	5.6752287822e+02	1.9301724485e+33
3.1022180859e+01	5.7091605796e+02	1.9417128150e+33
3.0991415378e+01	5.7222162755e+02	1.9461531196e+33
3.0960710858e+01	6.0693924895e+02	2.0642294103e+33
3.0929110479e+01	5.8160550977e+02	1.9780681518e+33
3.0898529230e+01	5.7808801507e+02	1.9661049842e+33
3.0868008396e+01	5.7272041515e+02	1.9478495201e+33
3.0836596873e+01	6.1318992279e+02	2.0854882509e+33
3.0806198207e+01	6.2194713486e+02	2.1152719480e+33
3.0774912291e+01	5.8879903767e+02	2.0025336842e+33
3.0744635061e+01	5.9946993626e+02	2.0388259206e+33
3.0713474001e+01	6.0725370990e+02	2.0652989070e+33
3.0683317480e+01	6.0527707251e+02	2.0585762687e+33
3.0652280530e+01	6.0553479127e+02	2.0594527825e+33
3.0622243998e+01	6.1107299907e+02	2.0782884921e+33
3.0591330417e+01	6.0321933394e+02	2.0515778014e+33
3.0560479188e+01	6.1632591732e+02	2.0961539183e+33
3.0530622214e+01	6.1999404650e+02	2.1086294010e+33
3.0499893250e+01	6.2022107518e+02	2.1094015364e+33
3.0469226082e+01	6.1730396607e+02	2.0994803089e+33
3.0438620522e+01	6.0744532818e+02	2.0659506099e+33
3.0408076385e+01	6.2229126522e+02	2.1164423518e+33
3.0377593487e+01	6.3676913981e+02	2.1656822956e+33
3.0348092622e+01	6.3860008939e+02	2.1719094427e+33
3.0317729808e+01	6.4695824296e+02	2.2003359226e+33
3.0287427689e+01	6.3202387374e+02	2.1495434188e+33
3.0257186082e+01	6.5684564810e+02	2.2339634604e+33
3.0227004806e+01	6.3276364266e+02	2.1520594082e+33
3.0195971857e+01	6.4095334358e+02	2.1799129727e+33
3.0165912519e+01	6.5508874917e+02	2.2279881631e+33
3.0135912967e+01	6.5046034536e+02	2.2122467404e+33
3.0105973025e+01	6.5336909430e+02	2.2221395346e+33
3.0076092514e+01	6.5640052270e+02	2.2324495676e+33
3.0046271258e+01	6.6057373015e+02	2.2466428457e+33
3.0015608116e+01	6.5758827866e+02	2.2364891824e+33
2.9985906624e+01	6.6220844029e+02	2.2522025731e+33
2.9956263855e+01	6.7168739539e+02	2.2844409527e+33
2.9925784056e+01	6.6998050234e+02	2.2786357278e+33
2.9896259978e+01	6.9508631803e+02	2.3640218075e+33
2.9865902100e+01	6.8687135332e+02	2.3360823197e+33
2.9836496002e+01	6.7540892183e+02	2.2970980420e+33
2.9806259314e+01	6.7681640934e+02	2.3018849744e+33
2.9776970491e+01	6.9099239260e+02	2.3500981713e+33
2.9746854270e+01	6.8111153582e+02	2.3164929049e+33
2.9717682021e+01	6.9330113740e+02	2.3579503228e+33
2.9687685548e+01	6.9472952222e+02	2.3628083279e+33
2.9657749570e+01	6.8337021723e+02	2.3241747884e+33
2.9628751741e+01	7.0259742592e+02	2.3895674446e+33
2.9598934438e+01	7.0741294635e+02	2.4059452599e+33
2.9569177090e+01	7.1162475764e+02	2.4202698315e+33
2.9539479514e+01	7.2008901243e+02	2.4490571668e+33
2.9509841532e+01	6.9903834050e+02	2.3774628249e+33
2.9480262964e+01	7.0378443941e+02	2.3936045343e+33
2.9451611003e+01	7.1476760863e+02	2.4309588180e+33
2.9422148994e+01	7.1892464334e+02	2.4450970919e+33
2.9392745870e+01	7.2326057771e+02	2.4598438120e+33
2.9363401456e+01	7.2367841331e+02	2.4612648909e+33
2.9333255111e+01	7.2969984774e+02	2.4817440773e+33
2.9304029304e+01	7.3090728951e+02	2.4858506445e+33
2.9274861676e+01	7.4714489866e+02	2.5410755298e+33
2.9245752055e+01	7.4009682025e+02	2.5171046780e+33
2.9216700266e+01	7.5237098982e+02	2.5588497157e+33
2.9187706138e+01	7.5571284293e+02	2.5702155179e+33
2.9157919291e+01	7.5955460476e+02	2.5832815336e+33
2.9129041655e+01	7.5023432505e+02	2.5515828167e+33
2.9100221162e+01	7.6654998383e+02	2.6070731524e+33
2.9070612518e+01	7.8354499103e+02	2.6648739846e+33
2.9041907472e+01	7.6799846352e+02	2.6119995011e+33
2.9013259059e+01	7.5601724322e+02	2.5712507979e+33
2.8983827025e+01	7.7141297385e+02	2.6236124140e+33
2.8955293028e+01	7.9094098602e+02	2.6900281172e+33
2.8925978421e+01	7.6979515290e+02	2.6181101276e+33
2.8897558156e+01	7.8112872457e+02	2.6566561468e+33
2.8868360277e+01	7.8454505001e+02	2.6682752330e+33
2.8839221341e+01	7.7695474701e+02	2.6424602495e+33
2.8810971218e+01	7.8879240916e+02	2.6827207046e+33
2.8781947962e+01	7.9256762545e+02	2.6955603957e+33
2.8752983122e+01	8.1393042987e+02	2.7682163152e+33
2.8724076521e+01	8.0085819399e+02	2.7237570158e+33
2.8696051423e+01	8.0883562783e+02	2.7508886498e+33
2.8667259123e+01	8.1328085054e+02	2.7660070648e+33
2.8638524543e+01	8.0819062302e+02	2.7486949576e+33
2.8609847510e+01	8.2518078177e+02	2.8064793000e+33
2.8581227850e+01	8.2587261715e+02	2.8088322652e+33
2.8552665391e+01	8.1878553637e+02	2.7847287645e+33
2.8524159963e+01	8.1550859387e+02	2.7735837264e+33
2.8495711395e+01	8.5461979923e+02	2.9066028062e+33
2.8467319517e+01	8.3720356250e+02	2.8473693522e+33
2.8438984159e+01	8.4302971177e+02	2.8671843645e+33
2.8410705154e+01	8.4582852693e+02	2.8767032687e+33
2.8381676789e+01	8.3204976397e+02	2.8298410369e+33
2.8353511582e+01	8.3658766094e+02	2.8452746415e+33
2.8325402221e+01	8.4554267914e+02	2.8757310867e+33
2.8297348538e+01	8.5786813510e+02	2.9176505518e+33
2.8268551237e+01	8.6271615871e+02	2.9341389120e+33
2.8240609997e+01	8.6665924888e+02	2.9475495502e+33
2.8211928003e+01	8.6681001256e+02	2.9480623047e+33
2.8184098532e+01	8.6497698482e+02	2.9418280897e+33
2.8155531154e+01	8.6661243148e+02	2.9473903220e+33
2.8127812781e+01	8.8084375465e+02	2.9957917326e+33
2.8099359335e+01	8.8496207415e+02	3.0097983342e+33
2.8071751397e+01	8.7656597820e+02	2.9812428103e+33
2.8043411201e+01	9.0644714499e+02	3.0828700875e+33
2.8015913039e+01	8.9776003645e+02	3.0533248160e+33
2.7987685418e+01	8.8736479163e+02	3.0179700912e+33
2.7959514623e+01	9.0431908203e+02	3.0756324437e+33
2.7931400480e+01	8.9878829910e+02	3.0568219864e+33
2.7904121439e+01	9.0673085596e+02	3.0838350021e+33
2.7876118529e+01	9.1793281244e+02	3.1219333918e+33
2.7848171768e+01	9.0448381919e+02	3.0761927226e+33
2.7820280985e+01	9.2095704084e+02	3.1322189372e+33
2.7792446013e+01	9.1553658729e+02	3.1137837155e+33
2.7764666685e+01	9.3330134498e+02	3.1742025059e+33
2.7736942834e+01	9.4928374035e+02	3.2285593969e+33
2.7709274294e+01	9.6868718126e+02	3.2945514273e+33
2.7681660900e+01	9.4217291792e+02	3.2043751497e+33
2.7654102486e+01	9.4721342317e+02	3.2215181491e+33
2.7626598889e+01	9.4518723201e+02	3.2146269761e+33
2.7598388254e+01	9.6520395015e+02	3.2827047917e+33
2.7570995313e+01	9.7662310037e+02	3.3215418677e+33
2.7543656696e+01	9.7260734675e+02	3.3078840976e+33
2.7516372241e+01	9.4834260015e+02	3.2253585340e+33
2.7488386157e+01	9.6805364123e+02	3.2923967274e+33
2.7461211039e+01	9.6236895016e+02	3.2730628212e+33
2.7433336991e+01	9.7279642725e+02	3.3085271694e+33
2.7406270555e+01	9.7962811580e+02	3.3317620689e+33
2.7378507871e+01	9.8831630953e+02	3.3613110312e+33
2.7351549465e+01	9.8760331137e+02	3.3588860904e+33
2.7323897481e+01	9.9769227643e+02	3.3931991430e+33
2.7297046460e+01	9.9530301830e+02	3.3850731619e+33
2.7269504513e+01	1.0148276313e+03	3.4514773042e+33
2.7242018089e+01	1.0588063404e+03	3.6010509971e+33
2.7215327673e+01	1.0006506369e+03	3.4032606686e+33
2.7187950300e+01	1.0454159242e+03	3.5555095512e+33
2.7160627954e+01	1.0287752364e+03	3.4989137763e+33
2.7133360467e+01	1.0206427088e+03	3.4712546609e+33
2.7106882437e+01	1.0317222477e+03	3.5089367025e+33
2.7079722704e+01	1.0384020932e+03	3.5316551766e+33
2.7052617341e+01	1.0394603835e+03	3.5352544725e+33
2.7025566186e+01	1.0694412343e+03	3.6372207798e+33
2.6998569076e+01	1.0615687200e+03	3.6104459822e+33
2.6971625850e+01	1.0462172945e+03	3.5582350500e+33
2.6944736346e+01	1.0846832447e+03	3.6890595862e+33
2.6917900404e+01	1.0537195875e+03	3.5837507074e+33
2.6890394751e+01	1.0804469154e+03	3.6746516275e+33
2.6863666891e+01	1.0915122593e+03	3.7122853912e+33
2.6836992110e+01	1.0913703310e+03	3.7118026863e+33
2.6810370251e+01	1.1045942479e+03	3.7567778601e+33
2.6783083804e+01	1.1005688418e+03	3.7430872616e+33
2.6756568738e+01	1.1140597775e+03	3.7889705790e+33
2.6730106119e+01	1.0993614060e+03	3.7389807145e+33
2.6702982723e+01	1.1263485410e+03	3.8307652513e+33
2.6676625940e+01	1.1116597980e+03	3.7808081339e+33
2.6649610916e+01	1.1191489750e+03	3.8062791830e+33
2.6623359335e+01	1.1463274325e+03	3.8987144167e+33
2.6596452033e+01	1.1229776692e+03	3.8193007553e+33
2.6570305027e+01	1.1307266597e+03	3.8456554426e+33
2.6543504804e+01	1.1442006074e+03	3.8914809828e+33
2.6516758591e+01	1.1589255717e+03	3.9415612905e+33
2.6490767967e+01	1.1701909334e+03	3.9798753245e+33
2.6464127875e+01	1.1577530006e+03	3.9375733202e+33
2.6437541309e+01	1.1518939178e+03	3.9176462995e+33
2.6411008108e+01	1.1932051528e+03	4.0581477853e+33
2.6384528113e+01	1.1680371034e+03	3.9725500458e+33
2.6358795930e+01	1.1734560503e+03	3.9909801432e+33
2.6332420476e+01	1.1849776463e+03	4.0301656422e+33
2.6306097753e+01	1.1991191504e+03	4.0782615739e+33
2.6279827604e+01	1.2158841014e+03	4.1352799740e+33
2.6253609871e+01	1.1957728178e+03	4.0668805368e+33
2.6226756537e+01	1.1991148559e+03	4.0782469683e+33
2.6200644536e+01	1.2015338404e+03	4.0864740502e+33
2.6174584478e+01	1.2228318992e+03	4.1589097664e+33
2.6148576210e+01	1.2272142428e+03	4.1738143267e+33
2.6122619576e+01	1.2250585279e+03	4.1664826372e+33
2.6096033403e+01	1.2324280022e+03	4.1915465718e+33
2.6070180927e+01	1.2396170145e+03	4.2159967464e+33
2.6044379623e+01	1.2234154992e+03	4.1608946181e+33
2.6017952387e+01	1.2681544806e+03	4.3130540331e+33
2.5992254308e+01	1.2603099306e+03	4.2863743435e+33
2.5965932696e+01	1.2324478469e+03	4.1916140646e+33
2.5940337224e+01	1.2646594847e+03	4.3011673851e+33
2.5914120604e+01	1.2674652796e+03	4.3107100278e+33
2.5888627126e+01	1.2745832840e+03	4.3349187010e+33
2.5862514871e+01	1.2899837396e+03	4.3872963871e+33
2.5837122778e+01	1.2834579033e+03	4.3651017058e+33
2.5811114266e+01	1.2822826744e+03	4.3611046960e+33
2.5785158063e+01	1.3028718738e+03	4.4311295478e+33
2.5759254012e+01	1.3251552041e+03	4.5069162198e+33
2.5733401956e+01	1.3088609438e+03	4.4514986613e+33
2.5708262636e+01	1.3121704037e+03	4.4627542925e+33
2.5682512777e+01	1.3041927250e+03	4.4356218258e+33
2.5656814450e+01	1.3467164206e+03	4.5802469480e+33
2.5631167500e+01	1.3401481727e+03	4.5579080231e+33
2.5605571772e+01	1.3480751313e+03	4.5848679883e+33
2.5580027115e+01	1.3378229954e+03	4.5499999836e+33
2.5554533374e+01	1.3495953512e+03	4.5900383289e+33
2.5528438681e+01	1.3665025596e+03	4.6475405529e+33
2.5503047614e+01	1.3552900918e+03	4.6094064138e+33
2.5477707006e+01	1.3803002795e+03	4.6944672582e+33
2.5452416707e+01	1.3824860366e+03	4.7019011228e+33
2.5427176566e+01	1.3631099265e+03	4.6360020455e+33
2.5401341191e+01	1.3840457683e+03	4.7072058447e+33
2.5376202198e+01	1.4112122301e+03	4.7996002803e+33
2.5350470251e+01	1.4212886876e+03	4.8338707943e+33
2.5325431799e+01	1.5123784618e+03	5.1436714723e+33
2.5300442758e+01	1.4254128988e+03	4.8478974339e+33
2.5274864148e+01	1.4168916811e+03	4.8189163649e+33
2.5249337205e+01	1.4228771301e+03	4.8392731631e+33
2.5224498032e+01	1.4225444584e+03	4.8381417308e+33
2.5199072674e+01	1.4416366662e+03	4.9030752427e+33
2.5174332251e+01	1.4505720937e+03	4.9334650588e+33
2.5149007872e+01	1.4387388129e+03	4.8932195049e+33
2.5123734392e+01	1.4347970014e+03	4.8798132154e+33
2.5098511658e+01	1.5588897138e+03	5.3018584646e+33
2.5073339518e+01	1.4761224299e+03	5.0203629741e+33
2.5048217819e+01	1.4684386611e+03	4.9942301089e+33
2.5023772584e+01	1.5081246971e+03	5.1292042153e+33
2.4998750062e+01	1.4917418572e+03	5.0734853932e+33
2.4973777534e+01	1.4825710692e+03	5.0422951048e+33
2.4948854848e+01	1.5055900245e+03	5.1205836727e+33
2.4923360666e+01	1.5638233161e+03	5.3186378820e+33
2.4898538456e+01	1.5435242712e+03	5.2495998596e+33
2.4873765639e+01	1.5519924375e+03	5.2784004983e+33
2.4849042069e+01	1.5225467625e+03	5.1782543492e+33
2.4824367599e+01	1.5156434868e+03	5.1547759787e+33
2.4799127071e+01	1.5426678715e+03	5.2466872034e+33
2.4774551581e+01	1.5608739236e+03	5.3086068573e+33
2.4750024750e+01	1.5450117209e+03	5.2546587473e+33
2.4724935097e+01	1.5752959423e+03	5.3576568325e+33
2.4700506360e+01	1.5792697837e+03	5.3711720569e+33
2.4675516952e+01	1.5830843121e+03	5.3841454506e+33
2.4651185722e+01	1.5510133870e+03	5.2750707005e+33
2.4626295959e+01	1.6301827514e+03	5.5443294948e+33
2.4602061653e+01	1.5989392455e+03	5.4380688371e+33
2.4577270940e+01	1.6114297041e+03	5.4805494842e+33
2.4552530138e+01	1.6233442362e+03	5.5210713777e+33
2.4528440727e+01	1.6195462561e+03	5.5081542658e+33
2.4503798089e+01	1.6360257623e+03	5.5642018545e+33
2.4479204915e+01	1.6443842125e+03	5.5926293431e+33
2.4454661058e+01	1.6518836922e+03	5.6181354323e+33
2.4430166369e+01	1.6595870677e+03	5.6443349806e+33
2.4405720701e+01	1.6339378208e+03	5.5571006654e+33
2.4381323906e+01	1.6565209108e+03	5.6339068346e+33
2.4356975838e+01	1.6434182407e+03	5.5893440270e+33
2.4332676351e+01	1.6633981459e+03	5.6572966398e+33
2.4308425300e+01	1.6944676775e+03	5.7629656029e+33
2.4284222541e+01	1.7028239278e+03	5.7913856097e+33
2.4260067928e+01	1.7016741249e+03	5.7874750750e+33
2.4235961319e+01	1.6824378665e+03	5.7220516401e+33
2.4211316369e+01	1.7697682329e+03	6.0190663926e+33
2.4187306502e+01	1.7341630267e+03	5.8979713838e+33
2.4163344207e+01	1.7894410088e+03	6.0859744444e+33
2.4138846646e+01	1.7214109218e+03	5.8546008649e+33
2.4114980226e+01	1.7329424259e+03	5.8938200621e+33
2.4091160953e+01	1.7466423231e+03	5.9404140676e+33
2.4066809463e+01	1.7684271112e+03	6.0145051736e+33
2.4043085209e+01	1.7780045167e+03	6.0470783877e+33
2.4018830763e+01	1.7603755214e+03	5.9871213317e+33
2.3994625204e+01	1.7930829604e+03	6.0983608957e+33
2.3971042980e+01	1.7739625457e+03	6.0333314509e+33
2.3946933595e+01	1.8371102546e+03	6.2480998286e+33
2.3922872659e+01	1.8417024155e+03	6.2637179876e+33
2.3898860024e+01	1.8100069970e+03	6.1559203534e+33
2.3874895547e+01	1.8301272972e+03	6.2243504567e+33
2.3851547965e+01	1.8472447322e+03	6.2825676716e+33
2.3827678231e+01	1.8425002374e+03	6.2664314179e+33
2.3803856225e+01	1.8553282096e+03	6.3100599648e+33
2.3780081803e+01	1.8404208306e+03	6.2593592560e+33
2.3756354825e+01	1.8522639246e+03	6.2996381851e+33
2.3732675147e+01	1.8693907262e+03	6.3578872565e+33
2.3708480523e+01	1.8736234276e+03	6.3722828764e+33
2.3684896142e+01	1.9175697481e+03	6.5217464138e+33
2.3661358635e+01	1.8956799350e+03	6.4472981128e+33
2.3637867864e+01	1.9351832879e+03	6.5816509051e+33
2.3613866062e+01	1.9100216235e+03	6.4960748810e+33
2.3590469450e+01	1.8914873504e+03	6.4330389320e+33
2.3567119155e+01	1.9413815730e+03	6.6027315692e+33
2.3543260742e+01	1.9603171282e+03	6.6671322977e+33
2.3520003763e+01	1.9528625221e+03	6.6417788261e+33
2.3496240602e+01	1.9461423494e+03	6.6189231973e+33
2.3473076381e+01	1.9387113265e+03	6.5936499332e+33
2.3449407902e+01	1.9631564784e+03	6.6767890635e+33
2.3425787106e+01	1.9817548975e+03	6.7400431765e+33
2.3402761526e+01	1.9964155594e+03	6.7899047885e+33
2.3379234564e+01	2.0333035701e+03	6.9153626770e+33
2.3355754858e+01	2.0979183669e+03	7.1351206909e+33
2.3332322266e+01	2.0028830298e+03	6.8119009646e+33
2.3309479966e+01	1.9825973630e+03	6.7429084418e+33
2.3286140089e+01	2.0192282372e+03	6.8674917967e+33
2.3262846907e+01	2.0464230427e+03	6.9599826307e+33
2.3239600279e+01	2.0339406302e+03	6.9175293489e+33
2.3216400065e+01	2.0557916287e+03	6.9918456398e+33
2.3193246127e+01	2.0440469892e+03	6.9519015591e+33
2.3170138326e+01	2.0493888967e+03	6.9700696422e+33
2.3146540749e+01	2.0993731639e+03	7.1400685249e+33
2.3123525875e+01	2.1108504527e+03	7.1791033332e+33
2.3100556723e+01	2.0777446961e+03	7.0665090718e+33
2.3077633158e+01	2.1080242648e+03	7.1694913328e+33
2.3054223534e+01	2.1754073429e+03	7.3986644039e+33
2.3031391787e+01	2.1466489031e+03	7.3008555747e+33
2.3008605218e+01	2.1236738673e+03	7.2227163794e+33
2.2985335356e+01	2.1860774337e+03	7.4349538929e+33
2.2962639785e+01	2.1567791878e+03	7.3353091577e+33
2.2939462758e+01	2.1803415516e+03	7.4154458837e+33
2.2916332470e+01	2.1721056074e+03	7.3874350435e+33
2.2893772894e+01	2.2595190944e+03	7.6847324930e+33
2.2870734608e+01	2.1993596200e+03	7.4801272436e+33
2.2847742643e+01	2.1875939781e+03	7.4401117330e+33
2.2825317843e+01	2.2301963232e+03	7.5850043459e+33
2.2802417056e+01	2.1981865235e+03	7.4761374865e+33
2.2779562177e+01	2.2273737527e+03	7.5754046488e+33
2.2756753066e+01	2.2558286954e+03	7.6721812696e+33
2.2733989588e+01	2.2450810058e+03	7.6356278631e+33
2.2711271604e+01	2.2288760578e+03	7.5805140601e+33
2.2688598979e+01	2.2782360488e+03	7.7483897501e+33
2.2665971577e+01	2.2822033724e+03	7.7618828073e+33
2.2643389263e+01	2.2880842428e+03	7.7818839290e+33
2.2620851901e+01	2.2905861785e+03	7.7903931319e+33
2.2598359359e+01	2.3373795091e+03	7.9495394870e+33
2.2575401842e+01	2.3433573209e+03	7.9698703108e+33
2.2552999549e+01	2.4286121154e+03	8.2598259439e+33
2.2530641673e+01	2.3430556333e+03	7.9688442566e+33
2.2507821468e+01	2.3267496145e+03	7.9133867072e+33
2.2485553032e+01	2.3736534525e+03	8.0729089030e+33
2.2462824026e+01	2.3689332770e+03	8.0568553604e+33
2.2440644495e+01	2.3587253538e+03	8.0221377253e+33
2.2418006143e+01	2.3952464588e+03	8.1463477499e+33
2.2395914985e+01	2.4130224836e+03	8.2068048604e+33
2.2373366744e+01	2.3655237999e+03	8.0452595658e+33
2.2350863861e+01	2.4312894794e+03	8.2689317868e+33
2.2328904767e+01	2.4200909188e+03	8.2308449465e+33
2.2306491189e+01	2.4380131867e+03	8.2917994369e+33
2.2284122563e+01	2.4322942859e+03	8.2723491816e+33
2.2261798753e+01	2.4944342952e+03	8.4836903250e+33
2.2239519626e+01	2.4658468766e+03	8.3864631471e+33
2.2217285048e+01	2.5014868298e+03	8.5076763325e+33
2.2195094884e+01	2.5306328537e+03	8.6068033534e+33
2.2172949002e+01	2.4814036527e+03	8.4393724867e+33
2.2150847270e+01	2.5817223929e+03	8.7805613196e+33
2.2128789555e+01	2.5299391224e+03	8.6044439401e+33
2.2106775727e+01	2.5562995902e+03	8.6940971516e+33
2.2084317926e+01	2.5354291508e+03	8.6231157892e+33
2.2062392446e+01	2.6009314136e+03	8.8458921176e+33
2.2040510458e+01	2.5436671654e+03	8.6511336709e+33
2.2018187022e+01	2.5876808060e+03	8.8008261673e+33
2.1996392592e+01	2.5897037798e+03	8.8077063979e+33
2.1974641264e+01	2.5817592374e+03	8.7806866292e+33
2.1952450991e+01	2.7888069204e+03	9.4848657004e+33
2.1930786438e+01	2.6389805617e+03	8.9752990895e+33
2.1908684603e+01	2.5890772944e+03	8.8055756912e+33
2.1886627271e+01	2.6644182928e+03	9.0618140297e+33
2.1865092380e+01	2.6517292398e+03	9.0186579535e+33
2.1843122693e+01	2.7356158198e+03	9.3039602236e+33
2.1821197111e+01	2.6712486150e+03	9.0850442819e+33
2.1799315501e+01	2.7170200465e+03	9.2407151095e+33
2.1777477733e+01	2.7437487778e+03	9.3316208027e+33
2.1755683672e+01	2.7423370732e+03	9.3268195280e+33
2.1734405564e+01	2.8555655633e+03	9.7119150375e+33
2.1712697586e+01	2.7175464829e+03	9.2425055449e+33
2.1690562436e+01	2.7595487252e+03	9.3853571794e+33
2.1668941906e+01	2.7480488795e+03	9.3462456542e+33
2.1647364433e+01	2.7322982717e+03	9.2926770839e+33
2.1625829891e+01	2.7911351536e+03	9.4927841328e+33
2.1604338151e+01	2.8214943244e+03	9.5960371247e+33
2.1582423274e+01	2.7728246140e+03	9.4305091122e+33
2.1561017680e+01	3.3923231446e+03	1.1537453240e+34
2.1539654504e+01	2.8035889047e+03	9.5351399361e+33
2.1517870592e+01	2.8601007256e+03	9.7273393412e+33
2.1496592790e+01	2.8192796665e+03	9.5885049671e+33
2.1474895847e+01	2.8337519273e+03	9.6377258183e+33
2.1453702909e+01	2.8941434279e+03	9.8431201999e+33
2.1432092415e+01	2.9041040921e+03	9.8769968951e+33
2.1410983835e+01	2.9020282957e+03	9.8699370124e+33
2.1389459274e+01	3.3148001977e+03	1.1273793990e+34
2.1367977948e+01	2.9264927156e+03	9.9531416742e+33
2.1346539726e+01	2.9071273718e+03	9.8872792140e+33
2.1325144478e+01	2.9923330408e+03	1.0177067769e+34
2.1304245936e+01	2.9805588094e+03	1.0137023045e+34
2.1282935342e+01	2.9607016508e+03	1.0069487899e+34
2.1261667340e+01	3.0815743821e+03	1.0480581838e+34
2.1240441801e+01	3.0309877258e+03	1.0308534201e+34
2.1218808352e+01	3.0136344241e+03	1.0249514792e+34
2.1197668256e+01	3.0522872273e+03	1.0380974824e+34
2.1176570243e+01	3.0087613680e+03	1.0232941295e+34
2.1155514185e+01	3.1513611286e+03	1.0717929901e+34
2.1134499958e+01	3.1915854367e+03	1.0854734696e+34
2.1113081665e+01	3.0935785795e+03	1.0521408688e+34
2.1092151610e+01	3.0795083307e+03	1.0473555099e+34
2.1071263012e+01	3.0903719063e+03	1.0510502639e+34
2.1049972635e+01	3.1287892614e+03	1.0641161901e+34
2.1029167455e+01	3.1499877684e+03	1.0713259037e+34
2.1007962018e+01	3.1354352946e+03	1.0663765377e+34
2.0986799303e+01	3.1805094139e+03	1.0817064613e+34
2.0966118752e+01	3.1661234796e+03	1.0768137362e+34
2.0945040214e+01	3.1895657927e+03	1.0847865790e+34
2.0924004017e+01	3.2474396516e+03	1.1044697552e+34
2.0903446978e+01	3.2401608707e+03	1.1019942070e+34
2.0882494205e+01	3.2619770926e+03	1.1094140084e+34
2.0861583394e+01	3.2647911715e+03	1.1103710901e+34
2.0840714420e+01	3.5849939987e+03	1.2192736029e+34
2.0819887156e+01	3.2270072308e+03	1.0975205912e+34
2.0799101479e+01	3.3645645661e+03	1.1443044987e+34
2.0778357263e+01	3.2719764469e+03	1.1128148366e+34
2.0757654385e+01	3.3671199994e+03	1.1451736138e+34
2.0736992721e+01	3.3180845619e+03	1.1284964270e+34
2.0715942990e+01	3.3616024524e+03	1.1432970697e+34
